timestamp,temperature,humidity_air,humidity_soil,light,temp_futura_5m,hour,minute_of_day
2025-11-18 09:52:58-06:00,17.0,64,232,2165.8,17.4,9,592
2025-11-18 09:53:03-06:00,17.0,65,232,2167.5,17.4,9,593
2025-11-18 09:54:38-06:00,17.4,65,231,2183.3,17.4,9,594
2025-11-18 09:54:43-06:00,17.4,63,233,2183.3,17.4,9,594
2025-11-18 09:54:48-06:00,17.4,63,232,2185.0,17.4,9,594
2025-11-18 09:58:09-06:00,17.4,60,233,2210.8,17.4,9,598
2025-11-18 10:00:55-06:00,17.4,64,232,2250.0,17.4,10,600
2025-11-18 10:01:00-06:00,17.4,64,231,2254.2,17.4,10,601
2025-11-18 10:01:05-06:00,17.4,65,232,2250.0,17.4,10,601
2025-11-18 10:07:07-06:00,17.4,65,230,2316.7,17.8,10,607
2025-11-18 10:07:12-06:00,17.4,65,232,2315.0,17.8,10,607
2025-11-18 10:07:17-06:00,17.4,64,232,2315.0,17.8,10,607
2025-11-18 10:07:22-06:00,17.4,64,232,2315.0,17.8,10,607
2025-11-18 10:07:27-06:00,17.4,65,232,2315.8,17.8,10,607
2025-11-18 10:07:32-06:00,17.4,65,232,2316.7,17.8,10,607
2025-11-18 10:10:59-06:00,17.8,64,232,2367.5,17.8,10,610
2025-11-18 10:13:24-06:00,17.8,65,232,2388.3,17.8,10,613
2025-11-18 10:13:29-06:00,17.8,65,231,2390.8,17.8,10,613
2025-11-18 10:13:34-06:00,17.8,65,232,2393.3,17.8,10,613
2025-11-18 10:19:41-06:00,17.8,65,233,2451.7,18.2,10,619
2025-11-18 10:19:46-06:00,17.8,65,232,2454.2,18.2,10,619
2025-11-18 10:19:51-06:00,17.8,66,232,2458.3,18.2,10,619
2025-11-18 10:19:56-06:00,17.8,67,233,2460.8,18.2,10,619
2025-11-18 10:22:07-06:00,17.8,66,232,2508.3,18.2,10,622
2025-11-18 10:23:02-06:00,17.8,59,233,2519.2,18.2,10,623
2025-11-18 10:25:58-06:00,18.2,63,232,2490.0,18.2,10,625
2025-11-18 10:26:03-06:00,18.2,58,232,2488.3,18.2,10,626
2025-11-18 10:26:08-06:00,18.2,56,233,2488.3,18.2,10,626
2025-11-18 10:26:13-06:00,18.2,58,232,2487.5,18.2,10,626
2025-11-18 10:29:09-06:00,18.2,64,233,2576.7,18.6,10,629
2025-11-18 10:35:21-06:00,18.6,60,234,2605.8,19.0,10,635
2025-11-18 10:36:16-06:00,18.6,65,233,2609.2,19.0,10,636
2025-11-18 10:38:52-06:00,18.6,54,233,2610.8,19.0,10,638
2025-11-18 10:38:57-06:00,18.6,56,233,2611.7,19.0,10,638
2025-11-18 10:39:02-06:00,18.7,53,234,2610.0,19.0,10,639
2025-11-18 10:39:07-06:00,19.0,54,233,2610.0,19.0,10,639
2025-11-18 10:39:12-06:00,19.0,53,234,2610.8,19.0,10,639
2025-11-18 10:39:17-06:00,19.0,51,234,2613.3,19.0,10,639
2025-11-18 10:42:18-06:00,19.0,60,233,2646.7,19.4,10,642
2025-11-18 10:42:23-06:00,19.0,61,234,2646.7,19.4,10,642
2025-11-18 10:42:28-06:00,19.0,62,234,2644.2,19.4,10,642
2025-11-18 10:42:33-06:00,19.0,63,234,2645.8,19.4,10,642
2025-11-18 10:45:44-06:00,19.0,50,234,2717.5,19.0,10,645
2025-11-18 10:45:49-06:00,19.0,49,234,2717.5,19.0,10,645
2025-11-18 10:46:10-06:00,19.0,45,234,2728.3,19.0,10,646
2025-11-18 10:49:05-06:00,19.0,58,234,2723.3,19.0,10,649
2025-11-18 10:49:10-06:00,19.0,60,234,2720.8,19.0,10,649
2025-11-18 10:49:15-06:00,19.0,61,234,2720.0,19.0,10,649
2025-11-18 10:52:06-06:00,19.0,62,234,2766.7,19.4,10,652
2025-11-18 10:52:11-06:00,19.0,62,234,2769.2,19.4,10,652
2025-11-18 10:52:22-06:00,19.0,62,234,2773.3,19.1,10,652
2025-11-18 10:52:27-06:00,19.0,63,234,2774.2,19.0,10,652
2025-11-18 10:52:32-06:00,19.0,62,234,2776.7,19.1,10,652
2025-11-18 10:52:37-06:00,19.0,64,234,2776.7,19.4,10,652
2025-11-18 10:52:42-06:00,19.0,64,234,2780.8,19.4,10,652
2025-11-18 10:52:47-06:00,19.0,63,234,2781.7,19.4,10,652
2025-11-18 10:52:57-06:00,19.0,62,234,2791.7,19.4,10,652
2025-11-18 10:53:02-06:00,19.0,62,234,2795.0,19.4,10,653
2025-11-18 10:53:07-06:00,19.0,63,234,2793.3,19.4,10,653
2025-11-18 10:53:12-06:00,19.0,64,234,2791.7,19.4,10,653
2025-11-18 11:01:24-06:00,19.4,59,236,2824.2,19.4,11,661
2025-11-18 11:04:10-06:00,19.4,59,234,2843.3,19.4,11,664
2025-11-18 11:04:15-06:00,19.4,60,234,2846.7,19.4,11,664
2025-11-18 11:04:20-06:00,19.4,59,234,2856.7,19.4,11,664
2025-11-18 11:04:25-06:00,19.4,59,234,2855.0,19.4,11,664
2025-11-18 11:13:03-06:00,19.4,59,234,2958.3,19.8,11,673
2025-11-18 11:13:08-06:00,19.4,60,235,2960.8,19.8,11,673
2025-11-18 11:13:13-06:00,19.4,62,234,2959.2,19.8,11,673
2025-11-18 11:13:18-06:00,19.4,60,234,2960.0,19.8,11,673
2025-11-18 11:13:23-06:00,19.4,60,234,2962.5,19.8,11,673
2025-11-18 11:13:28-06:00,19.4,60,234,2960.8,19.8,11,673
2025-11-18 11:14:13-06:00,19.4,57,235,2970.8,19.8,11,674
2025-11-18 11:14:18-06:00,19.4,58,234,2969.2,19.8,11,674
2025-11-18 11:14:23-06:00,19.4,58,234,2968.3,19.8,11,674
2025-11-18 11:14:28-06:00,19.4,58,234,2968.3,19.8,11,674
2025-11-18 11:14:39-06:00,19.4,56,234,2965.8,19.8,11,674
2025-11-18 11:14:44-06:00,19.4,55,234,2965.8,19.8,11,674
2025-11-18 11:14:49-06:00,19.4,51,235,2964.2,19.8,11,674
2025-11-18 11:14:54-06:00,19.4,50,234,2966.7,19.8,11,674
2025-11-18 11:20:55-06:00,19.8,63,234,3016.7,19.8,11,680
2025-11-18 11:21:00-06:00,19.8,63,235,3017.5,19.8,11,681
2025-11-18 11:23:01-06:00,19.8,62,232,3034.2,19.8,11,683
2025-11-18 11:24:01-06:00,19.8,63,234,3024.2,19.8,11,684
2025-11-18 11:24:16-06:00,19.8,61,235,3018.3,19.8,11,684
2025-11-18 11:24:21-06:00,19.8,59,234,3020.8,19.8,11,684
2025-11-18 11:25:02-06:00,19.8,58,234,3025.0,19.8,11,685
2025-11-18 11:25:07-06:00,19.8,58,236,3025.0,19.8,11,685
2025-11-18 11:25:12-06:00,19.8,59,235,3029.2,19.8,11,685
2025-11-18 11:25:17-06:00,19.8,59,235,3030.0,19.8,11,685
2025-11-18 11:25:22-06:00,19.8,59,235,3036.7,19.8,11,685
2025-11-18 11:27:27-06:00,19.8,61,235,3038.3,19.8,11,687
2025-11-18 11:27:27-06:00,19.8,61,235,3038.3,19.8,11,687
2025-11-18 11:27:32-06:00,19.8,61,234,3040.0,19.8,11,687
2025-11-18 11:27:32-06:00,19.8,61,234,3040.0,19.8,11,687
2025-11-18 11:27:53-06:00,19.8,60,234,3035.8,19.8,11,687
2025-11-18 11:27:53-06:00,19.8,60,234,3035.8,19.8,11,687
2025-11-18 11:29:58-06:00,19.8,63,235,3090.0,19.8,11,689
2025-11-18 11:29:58-06:00,19.8,63,235,3090.0,19.8,11,689
2025-11-18 11:32:59-06:00,19.8,62,234,3134.2,20.2,11,692
2025-11-18 11:32:59-06:00,19.8,62,234,3134.2,20.2,11,692
2025-11-18 11:33:04-06:00,19.8,63,235,3136.7,20.2,11,693
2025-11-18 11:33:04-06:00,19.8,63,235,3136.7,20.2,11,693
2025-11-18 11:33:09-06:00,19.8,64,234,3136.7,20.2,11,693
2025-11-18 11:33:09-06:00,19.8,64,234,3136.7,20.2,11,693
2025-11-18 11:33:14-06:00,19.8,64,234,3140.8,20.2,11,693
2025-11-18 11:33:14-06:00,19.8,64,234,3140.8,20.2,11,693
2025-11-18 11:33:19-06:00,19.8,65,235,3142.5,20.2,11,693
2025-11-18 11:33:19-06:00,19.8,65,235,3142.5,20.2,11,693
2025-11-18 11:33:24-06:00,19.8,64,234,3139.2,20.2,11,693
2025-11-18 11:33:24-06:00,19.8,64,234,3139.2,20.2,11,693
2025-11-18 11:36:15-06:00,19.8,60,234,3129.2,20.2,11,696
2025-11-18 11:36:20-06:00,19.8,60,235,3127.5,20.2,11,696
2025-11-18 11:36:25-06:00,19.8,59,235,3128.3,20.2,11,696
2025-11-18 11:36:30-06:00,19.8,61,235,3128.3,20.2,11,696
2025-11-18 11:36:35-06:00,19.8,63,234,3127.5,20.2,11,696
2025-11-18 11:39:26-06:00,19.8,64,235,3163.3,20.2,11,699
2025-11-18 11:39:31-06:00,19.8,65,234,3165.0,20.2,11,699
2025-11-18 11:39:36-06:00,19.8,65,235,3160.0,20.2,11,699
2025-11-18 11:39:41-06:00,19.9,65,234,3158.3,20.2,11,699
2025-11-18 11:41:52-06:00,20.2,61,234,3175.8,20.2,11,701
2025-11-18 11:42:42-06:00,20.2,64,235,3177.5,20.2,11,702
2025-11-18 11:42:47-06:00,20.2,62,235,3173.3,20.2,11,702
2025-11-18 11:42:53-06:00,20.2,61,234,3170.0,20.2,11,702
2025-11-18 11:43:37-06:00,20.2,59,235,3165.0,20.2,11,703
2025-11-18 11:43:42-06:00,20.2,62,235,3165.0,20.2,11,703
